,StaffID,University,Department,State,Gender,Rank,Qualification,EmploymentType,Age,YearsOfExperience,BaseSalary,HousingAllowance,TransportAllowance,MedicalAllowance,ResearchGrant,TaxDeduction,PensionDeduction,NHFDeduction,GrossSalary,NetSalary,Publications,PerformanceScore,AbsenceDays,CoursesTaught,StudentsSupervised,PayrollCategory
13102,STF013103,Nnamdi Azikiwe University,Agriculture,Imo,Female,Associate professor,Ph.D,Full-time staff,55,30,813234.0,189747.0,79022.0,52212.0,284015.0,99446.0,73580.0,22746.0,1418230.0,1222458.0,13,8.8,3,5,12,Executive
13103,STF013104,Obafemi Awolowo University,Chemistry,Zamfara,Female,Lecturer i,B.Sc,Full-time staff,35,13,420826.0,100183.0,54604.0,24827.0,29855.0,36313.0,36540.0,12212.0,630295.0,545230.0,6,9.2,5,1,12,High
13104,STF013105,University of Lagos,Physics,Delta,Female,Assistant lecturer,M.Tech,Full-time staff,31,2,236736.0,67262.0,31560.0,12109.0,44408.0,23282.0,19597.0,7049.0,392075.0,342147.0,5,6.4,2,4,2,Medium
13105,STF013106,Obafemi Awolowo University,Biology,Anambra,Female,Assistant lecturer,Ph.D,Full-time staff,33,3,234402.0,49370.0,24386.0,18953.0,36740.0,18939.0,22324.0,6647.0,390183.8,315941.0,5,5.8,1,5,2,Medium
13106,STF013107,University of Benin,Architecture,Delta,Female,Lecturer ii,LL.B,Full-time staff,32,6,313171.0,84644.0,36963.0,25258.0,16941.0,38511.0,27869.0,9069.0,476977.0,401528.0,4,4.0,0,4,10,Medium
13107,STF013108,University of Benin,Nursing,Anambra,Female,Associate professor,MBA,Full-time staff,48,19,843433.0,209736.3,68040.0,51137.0,108817.0,113997.0,77210.0,21192.0,1341880.0,1129481.0,5,9.9,3,7,4,Executive
13108,STF013109,Nnamdi Azikiwe University,Biology,Plateau,Female,Associate professor,Ph.D,Full-time staff,49,22,745735.0,227515.0,67957.0,73381.0,224176.0,103711.0,62358.0,18683.0,1338764.0,1154012.0,16,7.2,3,2,11,Executive
13109,STF013110,Federal University of Technology Minna,Computer science,Kaduna,Female,Lecturer i,M.Sc,Full-time staff,34,11,405357.0,126025.0,49058.0,39011.0,5299.0,38730.0,34703.0,12102.0,624750.0,539215.0,9,4.0,5,2,16,High
13110,STF013111,Bayero University Kano,Law,Imo,Female,Graduate assistant,B.Tech,Contract staff,24,0,219112.0,65647.0,19236.0,18522.0,24578.2,18714.0,17975.0,5981.0,329441.0,286771.0,0,9.5,0,4,4,Low
13111,STF013112,University of Nigeria Nsukka,Pharmacy,Sokoto,Female,Assistant lecturer,Ph.D,Visiting staff,35,6,243747.0,62726.0,22496.0,20564.0,29574.0,28270.0,23106.0,7028.4,379107.0,320437.0,1,9.3,1,6,1,Medium
13112,STF013113,Nnamdi Azikiwe University,Economics,Imo,Female,Professor,M.Ed,Full-time staff,59,36,1020355.0,273203.5,95228.0,76291.0,158583.0,120609.2,91577.2,26990.0,1633221.0,1378313.0,14,5.9,1,6,10,Executive
13113,STF013114,University of Benin,Architecture,Niger,Female,Lecturer i,M.Tech,Visiting staff,34,11,456247.0,134205.0,51877.0,42640.0,6853.0,57328.0,39123.0,11830.0,660811.2,583541.0,6,6.5,2,1,11,High
13114,STF013115,University of Lagos,Biology,Kwara,Female,Assistant lecturer,Ph.D,Full-time staff,28,3,272496.0,77145.0,35634.0,20607.0,11471.0,32420.0,25709.0,8036.0,417353.0,351188.0,2,4.7,2,3,4,Medium
13115,STF013116,University of Ilorin,Medicine,Anambra,Female,Lecturer i,Ph.D,Full-time staff,42,15,433806.0,93604.0,49580.8,24336.0,25350.6,63985.0,35251.0,11834.5,653961.0,542069.0,9,8.2,5,3,14,High
13116,STF013117,Ahmadu Bello University,Nursing,Oyo,Female,Lecturer i,B.Sc,Full-time staff,40,14,442115.0,98255.0,65504.0,34146.0,29689.0,37913.0,39820.0,12089.0,669709.0,579887.0,5,4.4,2,1,11,High
13117,STF013118,University of Ilorin,Chemistry,Oyo,Female,Senior lecturer,Ph.D,Full-time staff,42,18,530540.0,125331.0,74937.0,43471.0,68699.0,78182.0,46355.0,15795.0,842978.0,702646.0,12,6.9,3,4,12,High
13118,STF013119,Bayero University Kano,Statistics,Lagos,Female,Lecturer i,Ph.D,Full-time staff,36,13,424125.0,85542.0,41345.0,27989.0,49855.0,61856.0,35772.0,11962.0,628856.0,519266.0,5,8.7,4,5,15,High
13119,STF013120,University of Nigeria Nsukka,Computer science,Rivers,Female,Associate professor,M.Sc,Contract staff,46,24,822293.0,269131.0,90840.0,51361.0,180767.0,98367.0,79776.0,21014.0,1414392.0,1215235.0,8,7.8,3,4,14,Executive
13120,STF013121,University of Nigeria Nsukka,Engineering,Adamawa,Male,Senior lecturer,Ph.D,Visiting staff,49,21,514451.0,154614.0,63087.0,27625.0,234733.0,47419.0,45768.0,13981.0,1009729.9,887342.0,5,8.6,4,1,11,Executive
13121,STF013122,Nnamdi Azikiwe University,Agriculture,Oyo,Female,Graduate assistant,Ph.D,Full-time staff,27,3,206515.0,53904.0,21651.0,19839.0,40107.0,19500.0,18768.0,5202.0,342016.0,298546.0,3,3.9,0,2,1,Low
13122,STF013123,Bayero University Kano,Physics,Taraba,Female,Assistant lecturer,Ph.D,Full-time staff,26,3,226363.0,46775.0,19614.0,21449.0,22361.0,28322.0,21490.0,6765.0,336562.0,333932.2,7,4.0,3,2,2,Low
13123,STF013124,University of Lagos,English,Kaduna,Female,Associate professor,M.Sc,Full-time staff,54,25,797242.0,208140.0,101821.0,69802.0,278761.0,95976.0,70127.0,21698.0,1455766.0,1267965.0,14,7.9,3,5,23,Executive
13124,STF013125,University of Nigeria Nsukka,History,Kwara,Female,Graduate assistant,Ph.D,Full-time staff,24,2,184443.0,55843.0,26893.0,11573.0,43520.0,25726.0,16888.0,5359.0,322272.0,274299.0,1,9.8,1,4,1,Low
13125,STF013126,University of Nigeria Nsukka,Architecture,Kaduna,Female,Senior lecturer,Ph.D,Full-time staff,39,12,542322.0,184936.0,59412.0,42175.6,214400.0,72536.0,48335.0,15690.0,1044487.0,907926.0,7,7.4,0,5,22,Executive
13126,STF013127,Abubakar Tafawa Balewa University Bauchi,English,Imo,Female,Lecturer ii,Ph.D,Full-time staff,29,7,306684.0,89041.0,31417.0,28767.0,14446.0,38290.0,29380.0,8563.0,470355.0,394122.0,4,5.0,0,4,14,Medium
13127,STF013128,University of Ilorin,Medicine,Benue,Female,Associate professor,Ph.D,Part-time staff,46,21,661479.0,168984.0,80356.0,55355.0,71448.0,49380.0,62000.0,18417.0,1037622.0,875848.0,15,8.5,2,2,23,Executive
13128,STF013129,Abubakar Tafawa Balewa University Bauchi,Medicine,Imo,Female,Lecturer i,M.Sc,Full-time staff,35,7,392537.0,124600.0,57593.0,22579.0,18138.0,35862.0,33247.0,10248.0,615447.0,557963.9,2,6.5,0,1,2,High
13129,STF013130,Bayero University Kano,Architecture,Anambra,Female,Senior lecturer,Ph.D,Full-time staff,42,13,542090.0,131452.0,63280.0,29010.0,226374.0,90368.2,52815.0,15325.0,992206.0,868853.0,8,6.4,4,4,19,Executive
13130,STF013131,Obafemi Awolowo University,Medicine,Anambra,Female,Lecturer ii,B.Sc,Full-time staff,29,4,374265.0,107658.0,50325.0,19578.0,23144.0,54023.0,30902.0,9471.0,574970.0,480574.0,6,4.0,1,4,17,Medium
13131,STF013132,Abubakar Tafawa Balewa University Bauchi,Medicine,Taraba,Female,Associate professor,Ph.D,Full-time staff,47,24,1077237.0,200372.0,88796.0,63527.0,157127.0,77632.0,62451.0,19362.0,1271278.4,1010169.0,17,6.4,5,3,19,Executive
13132,STF013133,Federal University of Technology Minna,Library science,Bauchi,Female,Lecturer i,Ph.D,Full-time staff,39,10,432577.0,111339.0,42213.0,29167.0,37763.0,46849.0,35809.0,11944.0,653059.0,558457.0,3,4.8,3,4,2,High
13133,STF013134,Nnamdi Azikiwe University,Pharmacy,Anambra,Female,Assistant lecturer,B.Sc,Full-time staff,29,5,271338.0,88410.0,37844.0,16336.0,35255.0,31164.0,23569.0,6873.1,390183.8,387198.0,2,5.0,7,5,4,Medium
13134,STF013135,University of Nigeria Nsukka,English,Oyo,Female,Lecturer ii,M.Ed,Contract staff,34,6,352615.3,95727.0,27016.0,24506.0,38261.0,43800.0,24817.0,7738.0,485067.0,408712.0,2,7.2,0,3,20,Medium
13135,STF013136,University of Benin,Medicine,Plateau,Female,Lecturer i,Ph.D,Full-time staff,38,14,384307.0,114351.0,41309.0,36032.0,23634.0,54405.0,38377.0,10479.0,599633.0,496372.0,2,5.4,4,4,3,Medium
13136,STF013137,Federal University of Technology Minna,Pharmacy,Plateau,Female,Senior lecturer,Ph.D,Contract staff,42,19,588972.0,176481.0,85191.0,33193.0,297150.0,49936.0,55297.0,15998.0,1225226.0,1103995.0,9,9.3,3,2,10,Executive
13137,STF013138,Abubakar Tafawa Balewa University Bauchi,Agriculture,Oyo,Female,Professor,M.Phil,Full-time staff,53,25,1077237.0,236571.0,120416.5,78034.5,246823.0,79711.0,91577.2,28014.2,1823960.0,1622025.0,13,9.7,0,4,8,Executive
13138,STF013139,University of Lagos,Agriculture,Kwara,Female,Lecturer ii,M.Tech,Full-time staff,36,7,321050.0,82429.0,28785.0,19637.0,25498.6,24472.0,25865.0,8859.0,494705.0,435509.0,5,6.5,0,2,21,Medium
13139,STF013140,Obafemi Awolowo University,History,Kano,Female,Associate professor,B.Ed,Full-time staff,49,24,760289.0,163020.0,81038.0,44017.0,255074.0,62679.0,75096.0,21078.0,1303438.0,1144585.0,5,7.3,2,5,13,Executive
13140,STF013141,University of Lagos,Physics,Katsina,Female,Professor,B.Sc,Contract staff,58,31,895063.0,202772.0,120416.5,46327.0,213497.0,68532.0,89196.0,26780.8,1670867.6,1296915.0,15,9.9,2,5,22,Executive
13141,STF013142,University of Benin,Physics,Delta,Female,Associate professor,M.Sc,Full-time staff,51,23,715476.0,177489.0,96470.0,49678.0,120586.0,76870.0,57389.0,18677.0,1159699.0,1006763.0,10,5.0,2,1,9,Executive
13142,STF013143,University of Ilorin,Mathematics,Kwara,Female,Lecturer ii,M.Sc,Full-time staff,35,7,295914.0,99963.7,37655.0,21389.0,9986.0,43669.0,24230.0,8061.0,437951.0,361991.0,5,3.9,8,3,20,Medium
13143,STF013144,Federal University of Technology Minna,Accounting,Benue,Female,Graduate assistant,B.Tech,Part-time staff,28,2,1077237.0,47795.0,21002.0,11184.0,27944.0,19470.0,18272.0,5444.0,314569.8,270935.0,1,7.9,1,2,1,Low
13144,STF013145,University of Lagos,Library science,Adamawa,Male,Lecturer ii,M.Phil,Full-time staff,30,6,303552.0,73471.0,28444.0,21447.0,9542.0,29642.0,29022.0,7717.0,436456.0,433789.2,2,5.8,6,2,6,Medium
13145,STF013146,Federal University of Technology Minna,Accounting,Katsina,Male,Senior lecturer,Ph.D,Full-time staff,37,13,510490.0,167937.0,76552.0,46457.0,63402.0,65501.0,49405.0,15043.0,864838.0,873444.9,13,5.8,1,7,3,High
13146,STF013147,University of Benin,History,Imo,Female,Lecturer ii,B.Tech,Full-time staff,36,9,359786.0,311365.1,35687.0,27676.0,42667.0,27993.0,29699.4,9795.0,566155.0,498860.0,5,6.9,3,4,23,Medium
13147,STF013148,University of Nigeria Nsukka,Biology,Kaduna,Female,Professor,M.Sc,Full-time staff,56,39,1020522.0,304645.0,120416.5,78034.5,90962.0,120609.2,91577.2,28014.2,1652453.0,1437239.7,9,9.3,1,5,24,Executive
13148,STF013149,Nnamdi Azikiwe University,Nursing,Imo,Female,Lecturer i,Ph.D,Full-time staff,38,10,385473.0,128766.8,48790.0,23876.0,15047.0,49380.0,38398.0,9926.0,655824.3,455751.0,4,8.8,6,3,8,Medium
13149,STF013150,University of Lagos,Education,Enugu,Female,Senior lecturer,Ph.D,Full-time staff,45,21,495695.0,138423.0,43426.0,48506.0,163421.0,40008.0,44655.0,14671.0,889471.0,790137.0,5,8.7,4,5,15,High
13150,STF013151,University of Ilorin,Economics,Enugu,Female,Associate professor,M.Sc,Full-time staff,55,29,699521.0,222665.0,85850.7,44273.0,176541.0,84850.0,56250.0,19662.0,1234155.0,1073393.0,17,8.4,2,7,16,Executive
13151,STF013152,Ahmadu Bello University,Architecture,Zamfara,Female,Lecturer i,M.Sc,Full-time staff,29,0,381331.0,108613.0,56892.0,32354.3,35021.0,43100.0,34608.0,10669.0,602933.0,514556.0,8,6.3,2,3,24,High
13152,STF013153,University of Benin,Engineering,Kaduna,Female,Associate professor,Ph.D,Full-time staff,46,23,847628.0,187993.0,114321.0,46351.0,89763.0,59670.0,79817.0,23653.0,1271278.4,1122916.0,16,4.2,1,6,2,Executive
13153,STF013154,Bayero University Kano,Computer science,Kwara,Female,Graduate assistant,M.Sc,Full-time staff,26,3,211139.0,53903.0,22988.0,19248.0,22465.0,19545.0,17892.0,5538.5,329743.0,286238.0,5,6.6,2,2,11,Low
13154,STF013155,University of Lagos,Architecture,Lagos,Male,Associate professor,Ph.D,Full-time staff,56,30,745474.0,254971.0,83015.0,65536.0,139418.0,95425.0,73210.0,21988.0,1288414.0,1097791.0,14,8.7,227,3,14,Executive
13155,STF013156,University of Benin,Biology,Adamawa,Female,Professor,Ph.D,Full-time staff,61,35,905501.0,262625.0,120416.5,73084.0,136687.0,73889.0,87191.5,25430.0,1499915.0,1437239.7,13,4.7,3,1,6,Executive
13156,STF013157,Bayero University Kano,Nursing,Enugu,Female,Lecturer ii,Ph.D,Contract staff,34,6,318367.0,86620.0,28682.0,26985.0,12096.0,37394.0,25921.0,9403.0,472750.0,431462.9,6,5.2,3,2,15,Medium
13157,STF013158,Obafemi Awolowo University,History,Rivers,Female,Associate professor,M.Sc,Full-time staff,54,30,652527.0,153314.0,79677.0,46930.0,274171.0,49718.0,58885.0,17826.0,1206619.0,1080190.0,0,4.4,2,2,10,Executive
13158,STF013159,Abubakar Tafawa Balewa University Bauchi,Mathematics,Bauchi,Female,Senior lecturer,Ph.D,Contract staff,40,14,635300.0,221153.0,74523.0,44647.0,124680.0,76839.0,58972.0,17240.0,1100303.0,947252.0,10,3.7,3,2,16,Executive
13159,STF013160,Obafemi Awolowo University,Pharmacy,Niger,Female,Assistant lecturer,M.Sc,Full-time staff,29,4,240955.0,76971.0,33324.0,16967.0,7097.0,33876.0,22610.0,6365.0,375314.0,311362.0,4,7.9,2,5,2,Medium
13160,STF013161,University of Ilorin,Geography,Anambra,Female,Senior lecturer,Ph.D,Full-time staff,42,19,504490.0,104825.0,63031.0,26104.0,174190.5,48452.0,46041.0,14591.0,910579.0,801495.0,1,4.0,9,1,10,Executive
13161,STF013162,Abubakar Tafawa Balewa University Bauchi,Computer science,Niger,Female,Lecturer ii,Ph.D,Contract staff,31,9,359087.0,108655.0,45609.0,18436.0,42732.0,44176.0,33582.0,10107.0,574519.0,486654.0,7,9.6,9,1,17,Medium
13162,STF013163,Obafemi Awolowo University,Medicine,Katsina,Male,Lecturer i,Ph.D,Full-time staff,38,9,458590.0,115309.0,67522.0,35037.0,34911.0,52490.0,44872.0,12053.0,711369.0,601954.0,6,6.3,2,7,15,High
13163,STF013164,Nnamdi Azikiwe University,Education,Lagos,Female,Senior lecturer,M.Sc,Visiting staff,48,20,554424.0,123625.0,47807.0,53877.0,92166.0,60009.0,50372.0,16014.0,1009729.9,745504.0,8,6.3,2,6,15,High
13164,STF013165,Abubakar Tafawa Balewa University Bauchi,Education,Kwara,Female,Lecturer ii,Ph.D,Full-time staff,29,5,340777.0,109422.0,30914.0,25034.0,20151.0,40675.0,28401.0,9137.0,526298.0,448085.0,2,4.3,1,4,21,Medium
13165,STF013166,University of Lagos,Accounting,Plateau,Female,Lecturer i,Ph.D,Visiting staff,35,11,463382.0,114135.0,61789.0,34677.0,7967.0,69437.0,39506.0,13317.0,681950.0,559690.0,9,5.1,3,7,3,High
13166,STF013167,University of Ilorin,English,Abuja,Female,Associate professor,Ph.D,Full-time staff,59,30,834411.0,211814.0,115900.0,44379.0,106627.0,76444.0,82688.0,24990.0,1313131.0,1129009.0,6,8.1,5,6,2,Executive
13167,STF013168,Abubakar Tafawa Balewa University Bauchi,Law,Sokoto,Female,Graduate assistant,M.Sc,Full-time staff,24,2,217359.0,44924.0,20105.0,19596.0,28913.0,23684.0,20311.0,5504.0,330897.0,272389.3,3,4.6,5,7,4,Low
13168,STF013169,University of Lagos,History,Adamawa,Female,Graduate assistant,M.Sc,Full-time staff,25,0,215425.0,47150.0,24052.0,12638.0,46185.0,31585.0,20136.0,6217.0,345450.0,287510.0,3,8.4,4,7,0,Low
13169,STF013170,Abubakar Tafawa Balewa University Bauchi,Library science,Katsina,Female,Associate professor,M.Sc,Full-time staff,50,21,782589.0,271492.0,115532.0,42358.0,78816.0,115325.0,77418.0,21875.0,1271278.4,1076169.0,3,9.6,3,2,17,Executive
13170,STF013171,University of Benin,History,Rivers,Female,Associate professor,M.Sc,Full-time staff,55,0,653887.0,311365.1,85850.7,40262.0,100890.0,81001.0,59899.0,18663.0,1271278.4,925152.0,3,7.3,7,2,3,Executive
13171,STF013172,Bayero University Kano,Medicine,Rivers,Female,Lecturer i,M.Ed,Part-time staff,36,12,439105.0,123425.5,50456.0,42720.0,15296.0,44092.0,40639.0,11751.0,661702.0,565220.0,2,4.1,5,5,24,High
13172,STF013173,Federal University of Technology Minna,Library science,Adamawa,Female,Lecturer i,M.Ed,Full-time staff,35,11,423521.0,99840.0,50834.0,39840.0,45421.0,47508.0,39602.0,11963.0,659456.0,560383.0,9,9.8,1,1,10,High
13173,STF013174,Obafemi Awolowo University,Architecture,Bauchi,Female,Lecturer i,Ph.D,Full-time staff,36,13,462121.0,116540.0,56279.0,38322.0,13933.0,34400.0,43811.0,12058.0,687195.0,596926.0,0,9.4,0,3,18,High
13174,STF013175,Bayero University Kano,Economics,Rivers,Female,Lecturer ii,M.Ed,Full-time staff,35,8,374219.0,100531.0,43340.0,23858.0,8754.0,45939.0,36360.0,9080.7,550702.0,457358.0,3,6.2,3,4,7,Medium
13175,STF013176,Ahmadu Bello University,Computer science,Katsina,Female,Assistant lecturer,B.Ed,Full-time staff,28,3,234882.0,66673.0,23147.0,14161.0,24723.4,30198.0,22452.0,5877.0,369180.0,310653.0,6,8.8,4,2,2,Medium
13176,STF013177,Federal University of Technology Minna,Biology,Anambra,Female,Lecturer ii,Ph.D,Full-time staff,35,9,378514.0,119637.0,38915.0,33061.0,9562.0,49380.0,34982.0,10305.0,509488.9,486461.0,0,6.2,2,7,24,Medium
13177,STF013178,University of Lagos,Economics,Kaduna,Female,Assistant lecturer,Ph.D,Full-time staff,27,4,226104.0,69454.0,30262.0,20132.0,30338.0,29405.9,20614.0,5691.0,390183.8,316992.0,3,7.9,1,2,4,Medium
13178,STF013179,Abubakar Tafawa Balewa University Bauchi,Pharmacy,Zamfara,Male,Senior lecturer,MBA,Full-time staff,42,16,526144.0,177766.0,65030.6,28889.0,254497.0,59133.0,48319.0,13844.0,1029672.0,908376.0,0,6.5,3,3,11,Executive
13179,STF013180,Obafemi Awolowo University,History,Enugu,Female,Lecturer i,M.Ed,Full-time staff,31,9,447760.0,146532.0,52097.0,36697.0,25350.6,55272.0,38773.6,11217.0,684027.0,576561.0,10,9.3,2,6,5,High
13180,STF013181,University of Benin,Mathematics,Plateau,Female,Senior lecturer,Ph.D,Adjunct staff,40,12,545516.0,154105.0,46894.0,27283.0,69571.0,55368.0,43841.0,14752.0,843369.0,729408.0,9,9.0,1,4,13,High
13181,STF013182,Ahmadu Bello University,Nursing,Rivers,Female,Lecturer ii,MBA,Full-time staff,32,9,342102.0,102481.0,35484.0,23542.0,47223.0,44402.0,27530.0,9378.0,550832.0,433789.2,8,7.5,3,6,12,Medium
13182,STF013183,Bayero University Kano,Nursing,Taraba,Female,Associate professor,Ph.D,Full-time staff,53,25,760010.7,240484.0,89823.0,48324.0,216953.0,57017.0,63887.0,20236.0,1368253.0,1227113.0,15,9.3,1,2,23,Executive
13183,STF013184,University of Benin,Geography,Taraba,Female,Senior lecturer,M.Phil,Adjunct staff,48,22,508399.0,126884.0,65761.3,43969.0,152067.0,43027.0,43049.0,13286.0,898227.0,798865.0,5,6.7,3,12,22,High
13184,STF013185,Nnamdi Azikiwe University,Economics,Bauchi,Female,Lecturer i,MBA,Full-time staff,41,13,398771.0,135615.0,51406.0,29645.0,41985.0,49380.0,38637.0,10332.0,657422.0,570761.0,7,9.1,7,4,3,High
13185,STF013186,University of Benin,Pharmacy,Zamfara,Male,Lecturer i,M.Sc,Visiting staff,40,15,468601.0,124498.3,59518.0,35143.0,10426.0,46650.0,40468.0,11808.0,713798.0,614870.0,8,9.0,7,4,13,High
13186,STF013187,University of Nigeria Nsukka,Mathematics,Plateau,Female,Professor,MBA,Full-time staff,60,33,1077237.0,248198.0,80807.0,47065.0,79745.0,63972.0,77721.0,22577.0,1307096.0,1142826.0,19,7.1,1,7,15,Executive
13187,STF013188,Ahmadu Bello University,Biology,Zamfara,Male,Lecturer ii,Ph.D,Full-time staff,37,6,337764.0,80457.0,49304.0,17256.0,1828.0,46970.0,29516.0,8668.0,486609.0,401455.0,1,9.0,1,1,2,Medium
13188,STF013189,Ahmadu Bello University,Computer science,Rivers,Female,Lecturer i,M.Phil,Full-time staff,33,7,452719.0,152989.0,51079.0,30671.0,25350.6,33779.0,42226.0,11412.0,716793.0,629376.0,11,6.5,6,5,6,High
13189,STF013190,University of Ilorin,Education,Kaduna,Female,Professor,Ph.D,Full-time staff,56,26,1004618.0,204470.0,120416.5,78034.5,283311.0,120609.2,84265.0,28014.2,1694666.0,1442752.0,15,5.9,261,6,10,Executive
13190,STF013191,University of Ilorin,Engineering,Sokoto,Female,Assistant lecturer,Ph.D,Full-time staff,29,4,222628.0,311365.1,28712.4,22126.0,22008.0,30819.0,19095.0,6063.0,343245.0,287270.0,0,6.2,0,7,0,Low
13191,STF013192,Ahmadu Bello University,Nursing,Adamawa,Female,Lecturer i,Ph.D,Full-time staff,38,12,433906.0,114070.0,57685.0,23666.0,23256.0,52254.0,38828.0,10929.0,652583.0,550572.0,6,7.2,0,7,16,High
13192,STF013193,University of Nigeria Nsukka,Law,Zamfara,Female,Senior lecturer,Ph.D,Full-time staff,41,17,616024.0,142397.0,51325.0,41773.0,256001.0,88236.0,56566.0,16619.0,1107520.0,946099.0,2,5.6,0,6,24,Executive
13193,STF013194,Ahmadu Bello University,English,Enugu,Female,Professor,Ph.D,Full-time staff,51,29,1077237.0,259058.0,118482.0,69133.0,56376.0,120609.2,91577.2,27257.0,1527732.0,1269434.0,23,7.3,3,2,3,Executive
13194,STF013195,Nnamdi Azikiwe University,History,Kaduna,Female,Lecturer ii,Ph.D,Part-time staff,33,9,376615.0,128457.0,46208.0,36101.0,2234.0,45805.0,29613.3,11227.0,589615.0,501822.0,5,5.4,7,3,20,High
13195,STF013196,University of Benin,Mathematics,Oyo,Female,Graduate assistant,M.Ed,Full-time staff,27,2,180457.0,40533.0,20220.0,9500.0,19298.0,17905.0,16989.0,4604.0,270008.0,230510.0,2,8.4,0,1,0,Low
13196,STF013197,University of Nigeria Nsukka,Physics,Rivers,Female,Lecturer i,Ph.D,Part-time staff,39,10,400869.0,136975.0,57201.0,36354.0,36577.0,41492.0,34137.0,11165.0,652948.1,581182.0,5,4.7,0,4,23,High
13197,STF013198,University of Lagos,Statistics,Zamfara,Female,Senior lecturer,Ph.D,Full-time staff,39,15,483524.0,160601.0,59944.0,46905.0,137039.0,65297.0,42647.0,12110.0,1001581.8,767959.0,9,5.1,6,6,3,High
13198,STF013199,Ahmadu Bello University,English,Taraba,Female,Senior lecturer,Ph.D,Contract staff,42,16,541274.0,162410.1,60743.0,53155.0,80814.0,42912.0,52151.0,14732.0,888290.0,778495.0,7,8.3,3,2,21,High
13199,STF013200,University of Lagos,Geography,Sokoto,Male,Associate professor,Ph.D,Full-time staff,43,19,766076.0,196404.0,83856.0,64899.0,113615.0,105499.0,68193.0,22123.0,1224850.0,1029035.0,8,6.7,0,3,21,Executive
13200,STF013201,Nnamdi Azikiwe University,Pharmacy,Anambra,Female,Lecturer ii,B.Tech,Full-time staff,32,5,327424.0,95723.0,27507.0,24568.3,43582.0,45757.0,30409.0,9131.0,523069.0,437772.0,2,8.7,1,6,23,Medium
13201,STF013202,University of Nigeria Nsukka,Economics,Lagos,Female,Lecturer i,Ph.D,Visiting staff,30,8,445359.0,147250.0,65437.0,44337.0,20214.0,53295.0,37851.0,12904.0,722597.0,618547.0,11,8.5,2,5,7,High
